rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
4.5,no,aldfly,1 (mono),2014-06-15,level,120,XC188813.mp3,level,Alder Flycatcher,1-3,XC188813 Alder Flycatcher (Empidonax alnorum),"['Zonotrichia albicollis_White-throated Sparrow', ""Gallinago delicata_Wilson's Snipe"", 'Spizella passerina_Chipping Sparrow', 'Leiothlypis peregrina_Tennessee Warbler', 'Ixoreus naevius_Varied Thrush']",yes,Empidonax alnorum," Beaver Lake Recreation Site, Liard Highway Km 10, British Columbia",58.9758,44100 (Hz),song,550 m,,128000 (bps),mp3,increasing,White-throated Sparrow (Zonotrichia albicollis); Wilson's Snipe (Gallinago delicata); Chipping Sparrow (Spizella passerina); Tennessee Warbler (Leiothlypis peregrina); Varied Thrush (Ixoreus naevius),188813,https://www.xeno-canto.org/188813,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.1714,0-3(s),03:16,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-15,both,21,XC189042.mp3,level,Alder Flycatcher,1-3,XC189042 Alder Flycatcher (Empidonax alnorum),"[""Catharus ustulatus_Swainson's Thrush"", 'Vireo olivaceus_Red-eyed Vireo', 'Leiothlypis peregrina_Tennessee Warbler', 'Vireo gilvus_Warbling Vireo']",no,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),song,500 m,"seems extra ""burry""",128000 (bps),mp3,both,Swainson's Thrush (Catharus ustulatus); Red-eyed Vireo (Vireo olivaceus); Tennessee Warbler (Leiothlypis peregrina); Warbling Vireo (Vireo gilvus),189042,https://www.xeno-canto.org/189042,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),18:29,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-15,level,42,XC189043.mp3,level,Alder Flycatcher,1-3,XC189043 Alder Flycatcher (Empidonax alnorum),['Catharus guttatus_Hermit Thrush'],yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,500 m,"includes soft little churrs as well as standard call, e.g., at 0:19.0 ; second recording of this individual",128000 (bps),mp3,level,Hermit Thrush (Catharus guttatus),189043,https://www.xeno-canto.org/189043,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),15:02,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-15,level,130,XC189044.mp3,level,Alder Flycatcher,1-3,XC189044 Alder Flycatcher (Empidonax alnorum),['Colaptes auratus_Northern Flicker'],yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,500 m,"third recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder, the same birds as recorded recently; not sure about the background trill, perhaps Palm Warbler?",128000 (bps),mp3,level,Northern Flicker (Colaptes auratus),189044,https://www.xeno-canto.org/189044,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),15:05,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-15,level,69,XC189045.mp3,level,Alder Flycatcher,1-3,XC189045 Alder Flycatcher (Empidonax alnorum),['Zonotrichia albicollis_White-throated Sparrow'],yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,500 m,"first recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder",128000 (bps),mp3,level,White-throated Sparrow (Zonotrichia albicollis),189045,https://www.xeno-canto.org/189045,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),14:59,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-16,level,31,XC189262.mp3,level,Alder Flycatcher,1-3,XC189262 Alder Flycatcher (Empidonax alnorum),"[""Melospiza lincolnii_Lincoln's Sparrow"", 'Empidonax minimus_Least Flycatcher', 'Spizella passerina_Chipping Sparrow']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),song,500 m,"Individual No 6 recorded on this road (song); 
singing within a meter of the ground on small saplings in disturbed hillside forest",128000 (bps),mp3,both,Lincoln's Sparrow (Melospiza lincolnii); Least Flycatcher (Empidonax minimus); Chipping Sparrow (Spizella passerina),189262,https://www.xeno-canto.org/189262,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),11:28,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-16,level,60,XC189263.mp3,level,Alder Flycatcher,1-3,XC189263 Alder Flycatcher (Empidonax alnorum),"['Leiothlypis peregrina_Tennessee Warbler', ""Catharus ustulatus_Swainson's Thrush"", 'Regulus calendula_Ruby-crowned Kinglet']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,500 m,Individual No 2 recorded on this road (call);,128000 (bps),mp3,level,Tennessee Warbler (Leiothlypis peregrina); Swainson's Thrush (Catharus ustulatus); Ruby-crowned Kinglet (Regulus calendula),189263,https://www.xeno-canto.org/189263,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),05:49,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-16,level,78,XC189264.mp3,level,Alder Flycatcher,1-3,XC189264 Alder Flycatcher (Empidonax alnorum),"['Zonotrichia albicollis_White-throated Sparrow', 'Leiothlypis peregrina_Tennessee Warbler', 'Regulus calendula_Ruby-crowned Kinglet']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),"call, song",500 m,Individual No 3 recorded on this road (call);,128000 (bps),mp3,level,White-throated Sparrow (Zonotrichia albicollis); Tennessee Warbler (Leiothlypis peregrina); Ruby-crowned Kinglet (Regulus calendula),189264,https://www.xeno-canto.org/189264,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),05:56,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-16,level,141,XC189265.mp3,level,Alder Flycatcher,1-3,XC189265 Alder Flycatcher (Empidonax alnorum),"[""Catharus ustulatus_Swainson's Thrush"", 'Regulus calendula_Ruby-crowned Kinglet', 'Leiothlypis peregrina_Tennessee Warbler', 'Zonotrichia albicollis_White-throated Sparrow', 'Setophaga magnolia_Magnolia Warbler']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),"call, song",600 m,"Individual No 5 recorded on this road (call), 2nd recording of this individual; the ""elaenia-like"" song phrase and regular calls from the pair that was mostly next to the prior recording pair and interacting with it;
interval shortened at 1:45",128000 (bps),mp3,level,Swainson's Thrush (Catharus ustulatus); Ruby-crowned Kinglet (Regulus calendula); Tennessee Warbler (Leiothlypis peregrina); White-throated Sparrow (Zonotrichia albicollis); Magnolia Warbler (Setophaga magnolia),189265,https://www.xeno-canto.org/189265,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),06:55,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-16,level,188,XC189266.mp3,level,Alder Flycatcher,1-3,XC189266 Alder Flycatcher (Empidonax alnorum),"['Leiothlypis peregrina_Tennessee Warbler', 'Vireo gilvus_Warbling Vireo']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,600 m,Individual No 6 recorded on this road (call); calling from an exposed perch on top of a 3m willow,128000 (bps),mp3,level,Tennessee Warbler (Leiothlypis peregrina); Warbling Vireo (Vireo gilvus),189266,https://www.xeno-canto.org/189266,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),13:16,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-16,level,59,XC189267.mp3,level,Alder Flycatcher,1-3,XC189267 Alder Flycatcher (Empidonax alnorum),"['Setophaga magnolia_Magnolia Warbler', 'Leiothlypis peregrina_Tennessee Warbler', 'Zonotrichia albicollis_White-throated Sparrow', ""Catharus ustulatus_Swainson's Thrush"", ""Melospiza lincolnii_Lincoln's Sparrow""]",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),call,600 m,Individuals Nos 4 and 5 recorded on this road (call);,128000 (bps),mp3,level,Magnolia Warbler (Setophaga magnolia); Tennessee Warbler (Leiothlypis peregrina); White-throated Sparrow (Zonotrichia albicollis); Swainson's Thrush (Catharus ustulatus); Lincoln's Sparrow (Melospiza lincolnii),189267,https://www.xeno-canto.org/189267,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),05:59,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-16,level,20,XC189268.mp3,level,Alder Flycatcher,7-20,XC189268 Alder Flycatcher (Empidonax alnorum),"[""Melospiza lincolnii_Lincoln's Sparrow"", 'Leiothlypis peregrina_Tennessee Warbler', 'Regulus calendula_Ruby-crowned Kinglet']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),"call, chase call",600 m,"initial calls are from during a chase, social context unknown",128000 (bps),mp3,increasing,Lincoln's Sparrow (Melospiza lincolnii); Tennessee Warbler (Leiothlypis peregrina); Ruby-crowned Kinglet (Regulus calendula),189268,https://www.xeno-canto.org/189268,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),05:53,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-16,level,386,XC189269.mp3,level,Alder Flycatcher,7-20,XC189269 Alder Flycatcher (Empidonax alnorum),"['Setophaga magnolia_Magnolia Warbler', 'Leiothlypis peregrina_Tennessee Warbler', 'Vireo olivaceus_Red-eyed Vireo', 'Zonotrichia albicollis_White-throated Sparrow']",yes,Empidonax alnorum," Luyben Mainline Access Road, Liard Highway, British Columbia",59.0988,44100 (Hz),"call, complex interaction calls",600 m,"interactions of several, at times involving adjacent pairs and also within a pair; mic mostly on one pair but also switched over the others; some rather elaenia like interactions, the little trill, piping interactions, regular pip calls; most of the louder good stuff in the first 4 minutes, some interesting vocalizations after 5 minutes, but quiet",128000 (bps),mp3,both,Magnolia Warbler (Setophaga magnolia); Tennessee Warbler (Leiothlypis peregrina); Red-eyed Vireo (Vireo olivaceus); White-throated Sparrow (Zonotrichia albicollis),189269,https://www.xeno-canto.org/189269,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-123.4621,0-3(s),06:48,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-17,level,82,XC189589.mp3,level,Alder Flycatcher,1-3,XC189589 Alder Flycatcher (Empidonax alnorum),"['Setophaga magnolia_Magnolia Warbler', ""Gallinago delicata_Wilson's Snipe"", 'Leiothlypis peregrina_Tennessee Warbler']",yes,Empidonax alnorum," Pipeline Mainline Road, Fort Nelson, British Columbia",58.7648,44100 (Hz),song,300 m,Individual No 2 recorded here; singing from an exposed perch on top of a small alder,128000 (bps),mp3,both,Magnolia Warbler (Setophaga magnolia); Wilson's Snipe (Gallinago delicata); Tennessee Warbler (Leiothlypis peregrina),189589,https://www.xeno-canto.org/189589,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-122.7268,0-3(s),07:40,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-17,level,149,XC189590.mp3,both,Alder Flycatcher,1-3,XC189590 Alder Flycatcher (Empidonax alnorum),"['Setophaga palmarum_Palm Warbler', 'Spizella passerina_Chipping Sparrow', 'Regulus calendula_Ruby-crowned Kinglet', 'Leiothlypis peregrina_Tennessee Warbler']",yes,Empidonax alnorum," Pipeline Mainline Road, Fort Nelson, British Columbia",58.7648,44100 (Hz),complex interaction calls,300 m,"two, perhaps three, birds interacting low in dense alders",128000 (bps),mp3,both,Palm Warbler (Setophaga palmarum); Chipping Sparrow (Spizella passerina); Ruby-crowned Kinglet (Regulus calendula); Tennessee Warbler (Leiothlypis peregrina),189590,https://www.xeno-canto.org/189590,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-122.7268,0-3(s),07:55,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,aldfly,1 (mono),2014-06-17,level,17,XC189592.mp3,level,Alder Flycatcher,1-3,XC189592 Alder Flycatcher (Empidonax alnorum),"['Leiothlypis peregrina_Tennessee Warbler', ""Gallinago delicata_Wilson's Snipe""]",yes,Empidonax alnorum," Pipeline Mainline Road, Fort Nelson, British Columbia",58.7648,44100 (Hz),wee-oo or zwee-oo call,300 m,"over-recorded, but provides a local series of this call (like a song-phrase)",128000 (bps),mp3,level,Tennessee Warbler (Leiothlypis peregrina); Wilson's Snipe (Gallinago delicata),189592,https://www.xeno-canto.org/189592,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-122.7268,0-3(s),07:38,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-22,both,75,XC193116.mp3,level,Alder Flycatcher,1-3,XC193116 Alder Flycatcher (Empidonax alnorum),"['Corvus brachyrhynchos_American Crow', 'Setophaga ruticilla_American Redstart', ""Catharus ustulatus_Swainson's Thrush"", 'Melospiza melodia_Song Sparrow']",yes,Empidonax alnorum," Tyhee Lake Provincial Park, near Telkwa, British Columbia",54.7089,44100 (Hz),"call, song",500 m,"calls from one bird, song phrases from another",128000 (bps),mp3,level,American Crow (Corvus brachyrhynchos); American Redstart (Setophaga ruticilla); Swainson's Thrush (Catharus ustulatus); Song Sparrow (Melospiza melodia); American Yellow Warbler (Setophaga aestiva),193116,https://www.xeno-canto.org/193116,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-127.0394,0-3(s),05:49,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,aldfly,2 (stereo),2014-07-20,Not specified,70,XC194087.mp3,Not specified,Alder Flycatcher,Not specified,XC194087 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum," Sainte-Félicité, L'Islet, Québec",46.9998,44100 (Hz),"call, song",440 m,"Habitat: shrubland, river, mature mixed forest.",128000 (bps),mp3,Not specified,,194087,https://www.xeno-canto.org/194087,Canada,Martin St-Michel,Empidonax alnorum_Alder Flycatcher,-69.9631,Not specified,07:08,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,aldfly,2 (stereo),2014-07-20,Not specified,116,XC194088.mp3,Not specified,Alder Flycatcher,Not specified,XC194088 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum," Sainte-Félicité, L'Islet, Québec",46.9998,44100 (Hz),"call, song",440 m,"Same individual featured in XC194087. Habitat: shrubland, river, mature mixed forest.",128000 (bps),mp3,Not specified,,194088,https://www.xeno-canto.org/194088,Canada,Martin St-Michel,Empidonax alnorum_Alder Flycatcher,-69.9631,Not specified,07:10,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-25,level,66,XC195541.mp3,level,Alder Flycatcher,1-3,XC195541 Alder Flycatcher (Empidonax alnorum),"[""Catharus ustulatus_Swainson's Thrush""]",yes,Empidonax alnorum," Meziadin Lake Provincial Park, British Columbia",56.0883,44100 (Hz),"dawn song, song",260 m,1st recording of this individual's dawn song (which sounds much like day song),128000 (bps),mp3,level,Swainson's Thrush (Catharus ustulatus),195541,https://www.xeno-canto.org/195541,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-129.3039,0-3(s),03:40,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,aldfly,1 (mono),2014-06-25,level,71,XC195542.mp3,level,Alder Flycatcher,1-3,XC195542 Alder Flycatcher (Empidonax alnorum),"[""Catharus ustulatus_Swainson's Thrush"", 'Junco hyemalis_Dark-eyed Junco']",yes,Empidonax alnorum," Meziadin Lake Provincial Park, British Columbia",56.0883,44100 (Hz),dawn song,260 m,2nd recording of this individual's dawn song (which sounds much like day song),128000 (bps),mp3,level,Swainson's Thrush (Catharus ustulatus); Dark-eyed Junco (Junco hyemalis),195542,https://www.xeno-canto.org/195542,Canada,Richard E. Webster,Empidonax alnorum_Alder Flycatcher,-129.3039,0-3(s),03:41,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,aldfly,2 (stereo),2015-05-09,Not specified,21,XC241646.mp3,Not specified,Alder Flycatcher,Not specified,XC241646 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum," Bosque seco en Ruta 853, Francisco Morazán, HN",14.1763,48000 (Hz),call,1000 m,,320000 (bps),mp3,Not specified,,241646,https://www.xeno-canto.org/241646,Honduras,Carlos Funes,Empidonax alnorum_Alder Flycatcher,-87.1804,Not specified,15:30,Carlos Funes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,aldfly,2 (stereo),2015-05-21,Not specified,83,XC244458.mp3,Not specified,Alder Flycatcher,Not specified,XC244458 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum," Elkins Park, PA",40.0626,44100 (Hz),zweeoo call,60 m,,128000 (bps),mp3,Not specified,,244458,https://www.xeno-canto.org/244458,United States,Paul Driver,Empidonax alnorum_Alder Flycatcher,-75.1254,Not specified,07:15,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,aldfly,2 (stereo),2015-05-21,Not specified,33,XC244459.mp3,Not specified,Alder Flycatcher,Not specified,XC244459 Alder Flycatcher (Empidonax alnorum),[],yes,Empidonax alnorum," Elkins Park, PA",40.0626,44100 (Hz),"song, zweeoo call",60 m,,128000 (bps),mp3,Not specified,,244459,https://www.xeno-canto.org/244459,United States,Paul Driver,Empidonax alnorum_Alder Flycatcher,-75.1254,Not specified,07:15,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
